customerId,comment,lastOrder,CurrentData,Churn?
2186,Costumam ser mais ágris na entrega,2023-08-20,27/01/2024,TRUE
2187,Ter a opção com ou sem picante,2023-08-20,27/01/2024,TRUE
2188,demasiado salgado e pouco conteudo,2023-08-17,27/01/2024,TRUE
2189,O atraso na entrega!,2023-08-16,27/01/2024,TRUE
2190,Quase sem legumes e o sabor a molho de tomate muito forte 😢,2023-08-16,27/01/2024,TRUE
2191,A massa nao tinha sal nenhum. O frango era pouco e o tempero mau,2023-08-15,27/01/2024,TRUE
2192,Mais batatas,2023-08-15,27/01/2024,TRUE
2193,"if possible would be awesome to leave order near the door, it is distracting to meet delivery boy every time multiple times a day. And to put boxes in a packet would be nice aswell",2023-08-15,27/01/2024,TRUE
2194,As legumes estavam quase cruas (sobre todo a cenoura),2023-08-15,27/01/2024,TRUE
2195,O intervalo de horário é muito tardio,2023-08-13,27/01/2024,TRUE
2196,Quantidade,2023-08-13,27/01/2024,TRUE
2197,Estava mal embalado e o molho fora da embalagem,2023-08-13,27/01/2024,TRUE
2198,Massa sem sabor,2023-08-10,27/01/2024,TRUE
2199,Enganaram-se na morada e levou mais tempo a entrega,2023-08-10,27/01/2024,TRUE
2200,"O estafeta não conseguir encontrar a morada e tive de me deslocar de carro ao local onde ele estava. O mesmo não falava português, e inglês mal, tive de lhe pedir uma foto do local onde se encontrava e ir de carro ter com ele. Tudo o que não é suposto acontecer quando se pede um Takeaway. Lamentável. Querem rentabilizar de tal forma que o cliente fica sujeito a isto.. Outra coisa, o cliente não é obrigado a falar inglês….. Mesmo muito lamentável.",2023-08-10,27/01/2024,TRUE
2201,As batatas fritas serem diferentes.,2023-08-10,27/01/2024,TRUE
2202,muito tarde,2023-08-10,27/01/2024,TRUE
2203,Nice Chicken Burger.,2023-08-10,27/01/2024,TRUE
2204,O sabor,2023-08-10,27/01/2024,TRUE
2205,The soy sauce was a little bit weird.,2023-08-10,27/01/2024,TRUE
2206,Muita batata; carne ausente,2023-08-10,27/01/2024,TRUE
2207,"As batatas estavam cruas e sabiam mal. Trazia poucos grelos, o almoço foi basicamente alheira e ovo",2023-08-09,27/01/2024,TRUE
2208,Porções pequenas,2023-08-09,27/01/2024,TRUE
2209,atrasou meia hora,2023-08-09,27/01/2024,TRUE
2210,Supostamente chegava atá às 13h15 e só chegou às 13h30 o que impacta com a minha hora de almoço,2023-08-09,27/01/2024,TRUE
2211,Carne sem sabor e rija,2023-08-09,27/01/2024,TRUE
2212,O frango estava mais seco e o arroz embebido no molho de tomate. Definitivamente esse prato não parece ter a mesma qualidade dos outros que peço.,2023-08-09,27/01/2024,TRUE
2213,Muito salgada,2023-08-09,27/01/2024,TRUE
2214,A quantidade na minha opinião acaba por ser muito reduzida,2023-08-09,27/01/2024,TRUE
2215,Chegou 1h atrasado,2023-08-09,27/01/2024,TRUE
2216,"Gostaria de comunicar com o estafeta. Não gostei da refeição, mas é uma questão de gosto, irei continuar a experimentar os pratos.",2023-08-09,27/01/2024,TRUE
2217,feijoada nao disponivel,2023-08-09,27/01/2024,TRUE
2218,Salad sauce was not good. Weird mix of flavors,2023-08-09,27/01/2024,TRUE
2219,"Entrega feita na entrada principal, não é entregue em mãos.",2023-08-09,27/01/2024,TRUE
2220,Estava muito saboroso. A erva doce dá um toque muito agradável.,2023-08-08,27/01/2024,TRUE
2221,Tempo de espera.,2023-08-08,27/01/2024,TRUE
2222,"Ser frito, já não estou habituada a comer",2023-08-08,27/01/2024,TRUE
2223,3 bocadinhos de Frango,2023-08-08,27/01/2024,TRUE
2224,Bróculos estavam muito crus,2023-08-08,27/01/2024,TRUE
2225,I have been giving same Advice everytime: little more Gravy and Green Vegetables is Must with this Item😶🙄🤐,2023-08-08,27/01/2024,TRUE
2226,"O puré estava seco e a carne demasiado rija, foi impossível comê-la",2023-08-08,27/01/2024,TRUE
2227,Parecia que não tinha sido feito hoje,2023-08-08,27/01/2024,TRUE
2228,"Veio o pedido errado, e já não havia o certo.",2023-08-08,27/01/2024,TRUE
2229,Nop,2023-08-08,27/01/2024,TRUE
2230,The pork meat was a bit dry it should be more tender,2023-08-08,27/01/2024,TRUE
2231,Diversificar menus,2023-08-07,27/01/2024,TRUE
2232,"Diria que poderiam considerar a possibilidade de o cliente personalizar o seu pedido, removendo ingredientes, por exemplo.",2023-08-07,27/01/2024,TRUE
2233,"O pedido foi trocado. Em vez de penne com legumes, foi-me entregue uma lasanha vegetariana.",2023-08-07,27/01/2024,TRUE
2234,Quase inexistência de legumes,2023-08-07,27/01/2024,TRUE
2235,"O frango era ruim, tava meio cru e tinha nervos",2023-08-07,27/01/2024,TRUE
2236,Sem sal,2023-08-07,27/01/2024,TRUE
2237,Envio de msg de entrega antes do estafeta chegar,2023-08-07,27/01/2024,TRUE
2238,Massa mal cozida e frio,2023-08-06,27/01/2024,TRUE
2239,Sabor,2023-08-06,27/01/2024,TRUE
2240,A quantidade é bastante escassa,2023-08-06,27/01/2024,TRUE
2241,Comida não entregue às horas previstas nem no sítio indicado.,2023-08-06,27/01/2024,TRUE
2242,Tudo ótimo.,2023-08-03,27/01/2024,TRUE
2243,Collect plastic containers to reuse or recycle with the next order,2023-08-03,27/01/2024,TRUE
2244,A mousse estava líquida e com caroços de limão e o strogonoff com cheiro intenso,2023-08-03,27/01/2024,TRUE
2245,Achei a refeição com muita gordura,2023-08-03,27/01/2024,TRUE
2246,"Estava com tanto queijo que não consegui comer me, metade. Muito enjoativo",2023-08-03,27/01/2024,TRUE
2247,Quantidade (tem vindo a diminuir),2023-08-02,27/01/2024,TRUE
2248,"Chegou com algum atraso, embora tivessem avisado.",2023-08-02,27/01/2024,TRUE
2249,O puré de batata podia estar melhor,2023-08-02,27/01/2024,TRUE
2250,Os camarões estavam demasiado cozidos,2023-08-02,27/01/2024,TRUE
2251,0,2023-08-01,27/01/2024,TRUE
2252,O rosbife era rijo e tinha nervos a mais,2023-08-01,27/01/2024,TRUE
2253,simpatia do motorista,2023-08-01,27/01/2024,TRUE
2254,Não senti que tivesse bacalhau,2023-07-31,27/01/2024,TRUE
2255,"quinoa muito ""avinagrada""",2023-07-31,27/01/2024,TRUE
2256,A lasanha estava demasiado salgada desta vez.,2023-07-30,27/01/2024,TRUE
2257,sabor e pouca carne,2023-07-27,27/01/2024,TRUE
2258,Muito bom,2023-07-27,27/01/2024,TRUE
2259,A qualidade do pão e das batatas,2023-07-27,27/01/2024,TRUE
2260,pouco peixe,2023-07-27,27/01/2024,TRUE
2261,"O cheesecake vinha quente, talvez por estar junto do hamburguer durante o transporte? A única sugestão que posso dar é alertar o estafeta para tentar evitar isso.",2023-07-27,27/01/2024,TRUE
2262,Não entregaram o que pedi,2023-07-27,27/01/2024,TRUE
2263,Divinal.  Obrigado,2023-07-27,27/01/2024,TRUE
2264,"A prato de hoje parecia comida de hospital. O frango não era grelhado mas sim cozido na frigideira na aqua do frango. A batata era muito má qualidade, já não era para consumir de está forma. Tinha grumos pretos quando ficou no local fechado, nem deram ao trabalho de retirar. Uma desilusão.",2023-07-27,27/01/2024,TRUE
2265,Gostaria de deixar a minha reclamação relativamente ao seguinte:  i) juntaram o recipiente onde vem o molho picante das coxinhas de frango tendo este derretido (por estar quente) e logo espalhou por todas as coxinhas que ficaram impossiveis de comer;  ii) pão do cheeseburger cru (não era apenas mal cozido)!  iii) coxinhas de frango cruas por dentro.  Sou Vossa cliente há bastante tempo e é com satisfação que digo que o serviço e a qualidade da comida tem vindo a deteriorar-se...,2023-07-27,27/01/2024,TRUE
2266,Não tinha qualquer picante,2023-07-27,27/01/2024,TRUE
2267,"O Pad thai tinha os legumes muito cozinhados, a refeição estava quase em papa. O sabor também não estava parecido com padthai.",2023-07-27,27/01/2024,TRUE
2268,Muito saborosa no entanto um pouco salgada,2023-07-27,27/01/2024,TRUE
2269,Não avisaram antes de chegar e por isso não estava ninguém em casa e a netrega foi deixada no chão,2023-07-26,27/01/2024,TRUE
2270,"the dose is small, but tasty!",2023-07-26,27/01/2024,TRUE
2271,Atraso na entrega com a agravante de informarem que estão atrasados após terem ultrapassado o intervalo de tempo informado no email,2023-07-26,27/01/2024,TRUE
2272,Nada a apontar estava bom,2023-07-26,27/01/2024,TRUE
2273,"Estava uma papa, literalmente.",2023-07-26,27/01/2024,TRUE
2274,"O almoco chegou as 14:10 apesar de a hora de entrega aquando da encomenda ser 12:15-13, o que me impossibilitou de almocar neste dia!",2023-07-26,27/01/2024,TRUE
2275,"A Lasanha de Frango deveria ser com o frango desfiado, não triturado,as placas de Lasanha não são das melhores e deveria ter mais queijo no topo.",2023-07-25,27/01/2024,TRUE
2276,Ainda não está perfeito,2023-07-25,27/01/2024,TRUE
2277,Poderia vir um pouco mais,2023-07-25,27/01/2024,TRUE
2278,Tirar a manga,2023-07-25,27/01/2024,TRUE
2279,Atraso na entrega,2023-07-25,27/01/2024,TRUE
2280,A entrega estava prevista para as 20h-20h30 e o estafeta só chegou às 21h38. Não consegui acompanhar a entrega em tempo real nem entrar em contacto com o suporte para obter informações,2023-07-25,27/01/2024,TRUE
2281,Sabor,2023-07-24,27/01/2024,TRUE
2282,Trash,2023-07-24,27/01/2024,TRUE
2283,A comida estava com excesso de gordura. Um dos pratos menos conseguidos/mais fracos que já comi na .,2023-07-24,27/01/2024,TRUE
2284,Too much chicken butter around meat. I prefer pure meet.,2023-07-24,27/01/2024,TRUE
2285,A demora,2023-07-24,27/01/2024,TRUE
2286,cenoura crua e prato bastante salgado no geral,2023-07-24,27/01/2024,TRUE
2287,"Comparando com experiÊncias iniciais, ema ue achei o panado de frango simplesmente delicioso, tendo vindo a constatar que se tem tornado cada vez mais gorduroso, o que é pena. Pondo de parte esse pormenor, a versão com arroz e brócolos parece-me mais equilibrada. Esta versão com massa/noodle que encomendei desta vez, embora saborosa, carece seriamente de legumes.",2023-07-24,27/01/2024,TRUE
2288,"Mais pratos a 5,90€",2023-07-23,27/01/2024,TRUE
2289,O prato poderia ter mais couve/verde,2023-07-23,27/01/2024,TRUE
2290,"Não sei porquê, mas o motorista entregou a refeição na porta da garagem e não na receção do escritório",2023-07-23,27/01/2024,TRUE
2291,Pouca comida,2023-07-23,27/01/2024,TRUE
2292,Delivery was late (2nd time this has happened),2023-07-23,27/01/2024,TRUE
2293,Achei um pouco salgado,2023-07-23,27/01/2024,TRUE
2294,PRATOS VARIADOS,2023-07-20,27/01/2024,TRUE
2295,estava ótimo!,2023-07-20,27/01/2024,TRUE
2296,Sabor,2023-07-20,27/01/2024,TRUE
2297,Não vieram,2023-07-20,27/01/2024,TRUE
2298,"Tinha demasiadas batatas assadas e pouco de bacalhau, espinafres e broa",2023-07-19,27/01/2024,TRUE
2299,"As almôndegas tinham demasiados nervos, nem foi possível comer. apenas comi o esparguete",2023-07-19,27/01/2024,TRUE
2300,O sumo era muito líquido,2023-07-19,27/01/2024,TRUE
2301,Nada. Gostaria de ser informado qual a composição da plant based?,2023-07-19,27/01/2024,TRUE
2302,Mais opções vegan durante a semana :),2023-07-19,27/01/2024,TRUE
2303,"tudo perfeito, apenas a hora de entrega do jantar poderia ser mais cedo",2023-07-19,27/01/2024,TRUE
2304,Tempo de espera e o estafeta passou pelo local de entrega e não parou fazendo com que atrasasse mais o pedido.,2023-07-18,27/01/2024,TRUE
2305,O bife era rijo e trazia poucas batatas,2023-07-18,27/01/2024,TRUE
2306,"I don't know what kind of Pasta was that.. it was full of oil, liquid and there was no cheese.",2023-07-18,27/01/2024,TRUE
2307,Não fui chamada para receber a minha refeição,2023-07-18,27/01/2024,TRUE
2308,Tasted too bad…,2023-07-18,27/01/2024,TRUE
2309,"Achei o feijão mais seco, quase nada de couve e pouca carne",2023-07-17,27/01/2024,TRUE
2310,Era batata com broa. Não tinha bacalhau,2023-07-17,27/01/2024,TRUE
2311,"Demasiado arroz, feijão com pouco caldo",2023-07-17,27/01/2024,TRUE
2312,"Pela primeira vez não comi, o sabor era estranhamente salgado/azedo e na dúvida do que fosse optei por não comer.",2023-07-17,27/01/2024,TRUE
2313,.,2023-07-17,27/01/2024,TRUE
2314,"A carne do hambúrger estava péssima, intragável!",2023-07-17,27/01/2024,TRUE
2315,arrived at 13:35,2023-07-16,27/01/2024,TRUE
2316,Muito cozinhada,2023-07-16,27/01/2024,TRUE
2317,A massa da lasanha estava muito cozida.,2023-07-16,27/01/2024,TRUE
2318,Chegou muito atrasado mas a comida estava boa,2023-07-16,27/01/2024,TRUE
2319,Pouca quantidade,2023-07-16,27/01/2024,TRUE
2320,Não,2023-07-13,27/01/2024,TRUE
2321,Chegou qse as 13 horas,2023-07-13,27/01/2024,TRUE
2322,"Continuam a vir as embalagens de plástico dos molhos todas derretidas, com o molho espalhado na comida. Têm que arranjar uma solução.",2023-07-13,27/01/2024,TRUE
2323,Alguma falta de sabor,2023-07-13,27/01/2024,TRUE
2324,Tinha encomendado bacalhau espiritual pois sou intolerante ao gluten. A  alterou o meu pedido para uma opção cheia de gluten.  Como deve calcular não almocei,2023-07-13,27/01/2024,TRUE
2325,Odiei o sabor.,2023-07-13,27/01/2024,TRUE
2326,Muita massa e pouco salmão. Desproporcional,2023-07-13,27/01/2024,TRUE
2327,"O compromisso de entrega entre as 12:30 e as 13:15 não comprido, só recebi almoço às 13:40.",2023-07-13,27/01/2024,TRUE
2328,"Não é saboroso, nem sabe a pato",2023-07-13,27/01/2024,TRUE
2329,A Confeção do prato,2023-07-12,27/01/2024,TRUE
2330,mutia gordura e pouco saboroso,2023-07-12,27/01/2024,TRUE
2331,panado era demasiado grosso,2023-07-12,27/01/2024,TRUE
2332,Tudo óptimo :) mas as caixas podem ser mais amigas do ambiente!,2023-07-12,27/01/2024,TRUE
2333,Já comi mais vezes este prato mas achei desta vez o frango com um pouco de oleo a mais,2023-07-12,27/01/2024,TRUE
2334,Sabor,2023-07-12,27/01/2024,TRUE
2335,Não gostei de todo do sabor da refeição,2023-07-12,27/01/2024,TRUE
2336,muito pouca quantidade,2023-07-12,27/01/2024,TRUE
2337,"Sou cliente antiga e habitual, mas desta vez foi uma experiência defraudada. Quis experimentar um prato novo que em nada correspondeu às expectativas e apresentação, a quantidade é manifestamente insuficiente (vieram 369gr peso com caixa), o polvo nem 2 tentáculos trazia, vinham 5 minusculos pedaços partidos e para ainda piorar o arroz estava demasiado salgado. De notar que se trata de um dos pratos de preço mais elevado do menu - 9,45€ em nada adequado. Nota tão negativa, que até tirei fotografias para comprovar, caso queiram rever a situação junto do v/parceiro.",2023-07-12,27/01/2024,TRUE
2338,"Hoje ocorreu um problema na entrega, troca da refeição pedida. Primeira vez em muitas, acontece! Como sugestão para resolução futura, permitir que o cliente fique com a refeição incorreta em vez de trocar (por questões de segurança alimentar e de gestão de tempo) e como compensação oferecer ou para entrega da refeição pedida ou oferta de um crédito etc",2023-07-11,27/01/2024,TRUE
2339,"O rolo de pizza como entrada é um pouco caro, é bom mas da próxima vez não iria pedir",2023-07-11,27/01/2024,TRUE
2340,"Atraso na entrega, indicação de que tinha chegado e não tinha. Demora a chegar ao local",2023-07-10,27/01/2024,TRUE
2341,Estava óptimo mas a beringela estava muito dura e desagradável.,2023-07-10,27/01/2024,TRUE
2342,"Ao contrário do que é habitual, a qualidade geral do prato foi muito fraca.  1 filete + ½ filete (partido ao meio !?!?) claramente de tipo industrial congelado sem qualquer sabor (não parecia minimamente um filete). A salada russa igualmente do tipo industrial congelada.  Habitualmente a relação qualidade / preço é boa, no entanto, hoje no geral foi muito mau.",2023-07-10,27/01/2024,TRUE
2343,Mau prato,2023-07-10,27/01/2024,TRUE
2344,É uma combinação um pouco enjoativo mas são gostos,2023-07-09,27/01/2024,TRUE
2345,too late,2023-07-09,27/01/2024,TRUE
2346,"Teria dado pontuação máxima, se os verdes (espinafres, acho) tivessem vindo sem areia/terra :(",2023-07-06,27/01/2024,TRUE
2347,Muito gorduroso o molho.,2023-07-06,27/01/2024,TRUE
2348,a massa não era integral ao contrário da descrição do prato.,2023-07-06,27/01/2024,TRUE
2349,Nao tinha tomate seco. a maionese nao era de manjericao. vinha quente,2023-07-06,27/01/2024,TRUE
2350,Demasiado salgado para meu gosto,2023-07-06,27/01/2024,TRUE
2351,Veio muito tarde,2023-07-05,27/01/2024,TRUE
2352,It was tasteless and sweet while  Indian food is basically about Spicy and tasty,2023-07-05,27/01/2024,TRUE
2353,"O hamburguer estava cru e o acompanhamento era pouco e restos de babata frita, literalmente partidos num deles.",2023-07-05,27/01/2024,TRUE
2354,Entrega fora do horário previsto.,2023-07-05,27/01/2024,TRUE
2355,Esparguete demasiado cozido,2023-07-05,27/01/2024,TRUE
2356,"O arroz de pata praticamente não tinha pato. Tinha bacon, chouriço e quase nenhuma carne.",2023-07-05,27/01/2024,TRUE
2357,Atraso muito grande.,2023-07-04,27/01/2024,TRUE
2358,"O tofu ficava melhor grelhado, marinado. Assim fica muito sensaborão.",2023-07-04,27/01/2024,TRUE
2359,"Um pouco aborrecido, pouco sabor",2023-07-04,27/01/2024,TRUE
2360,"massa muito cozinhada, provavelmente porque entregaram mais tarde",2023-07-04,27/01/2024,TRUE
2361,a comida n,2023-07-04,27/01/2024,TRUE
2362,O frango estava delicioso! Estaria ainda melhor se a caixinha do molho não tivesse derretido um pouco e entornado sobre o arroz..mas o frango 5* e a repetir!,2023-07-04,27/01/2024,TRUE
2363,"frango muito duro, pouco saboroso",2023-07-04,27/01/2024,TRUE
2364,utilizar embalagens biodegradáveis,2023-07-04,27/01/2024,TRUE
2365,Carne com muito nervo e dura. Picanha muito má.,2023-07-04,27/01/2024,TRUE
2366,Mais soluções vegetarianas,2023-07-03,27/01/2024,TRUE
2367,d,2023-07-03,27/01/2024,TRUE
2368,nada,2023-07-03,27/01/2024,TRUE
2369,O preço aumentou drasticamente,2023-07-03,27/01/2024,TRUE
2370,"The food I ordered was not the food I received. I ordered chicken and received cow, which I do not eat.",2023-07-03,27/01/2024,TRUE
2371,A sopa não estava como de costume.,2023-07-03,27/01/2024,TRUE
2372,"arroz sem nenhum sabor, sem sal, peixe desfeito",2023-07-02,27/01/2024,TRUE
2373,carne um pouco salgada,2023-06-29,27/01/2024,TRUE
2374,"Pouca quantidade, tendo em conta o valor, não sacia",2023-06-29,27/01/2024,TRUE
2375,"não gostei. demasiado doce, sem qualquer pitada de sal na massa. A não repetir",2023-06-29,27/01/2024,TRUE
2376,I didn’t get the order.,2023-06-28,27/01/2024,TRUE
2377,estava um pouco salgada demais,2023-06-28,27/01/2024,TRUE
2378,"O prato não correspondia à receita do chicken korma. O sabor era totalmente diferente, não parecia em nada o korma indiano ou qualquer outro prato indiano que já tenha provado. Parecia mais um Strogonoff. Os pedaços de frango também eram muito grandes.",2023-06-28,27/01/2024,TRUE
2379,"A batata não estava em puré, havia inclusivé pedaços de batata. Não tinha natas nem bacalhau. Sabia imensa pimenta.",2023-06-28,27/01/2024,TRUE
2380,Arroz podia estar melhor,2023-06-28,27/01/2024,TRUE
2381,Tinha pouco molho e as batatas pareciam diferentes dos outros dias.,2023-06-28,27/01/2024,TRUE
2382,Pouco saboroso e poucos pickles.,2023-06-28,27/01/2024,TRUE
2383,Por norma este prato é bom. Mas hoje as batatas estavam muito queimadas e o molho de pouca quantidade sabia a mostarda e não tinha traços de café,2023-06-28,27/01/2024,TRUE
2384,"Nada a apontar, não gostei muito do creme .",2023-06-28,27/01/2024,TRUE
2385,carne pouco saborosa e gordurosa... comida dificil de comer em tupperware..,2023-06-27,27/01/2024,TRUE
2386,"Infelizmente não teve nada a ver com o prato. Dado ter um cão coloquei o tupperware no forno para não chamar a atenção. Quando fui passear o cão coloquei o forno a pre-aquecer, uma vez que tencionava aquecer a comida num pirex de vidro. Quando regressei a casa por pouco não aconteceu um acidente no forno :( e fiquei sem almoço. Enfim, cabeça de alho chocho, para a próxima, escondo o almoço do cão  guardando noutro local mais seguro... fiquei mesmo com pena, adoro o vosso prato de frango com amêndoa :(",2023-06-27,27/01/2024,TRUE
2387,No,2023-06-27,27/01/2024,TRUE
2388,"Não gostei nada da lasanha, desculpem mas não consegui comer porque me sabia a mofo! Costumo gostar de tudo, mas hoje teve que ir para o lixo :(",2023-06-27,27/01/2024,TRUE
2389,Para mim foi tudo ótimo,2023-06-26,27/01/2024,TRUE
2390,"Tempo de espera, temperatura do prato, um pouco seco.",2023-06-26,27/01/2024,TRUE
2391,a hora de entrega foi bem depois do tempo previsto,2023-06-26,27/01/2024,TRUE
2392,"Entrega prevista entre 12.30 e 13.15, entregue as 13.45",2023-06-25,27/01/2024,TRUE
2393,mais uma almondega.,2023-06-25,27/01/2024,TRUE
2394,o Puré,2023-06-25,27/01/2024,TRUE
2395,n-a,2023-06-25,27/01/2024,TRUE
2396,A refeição estava muito boa mas deixo como sugestão de melhoria o cumprimento do horário de entrega.,2023-06-25,27/01/2024,TRUE
2397,Entrega atrasada,2023-06-25,27/01/2024,TRUE
2398,Muito salgada,2023-06-25,27/01/2024,TRUE
2399,Achei um pouco enjoativo,2023-06-22,27/01/2024,TRUE
2400,"O estafeta foi muito simpático mas achei que vinha pouca comida. Uma sugestão é arranjarem caixas compartimentadas, a comida chega toda misturada.",2023-06-22,27/01/2024,TRUE
2401,Nada a apontar,2023-06-21,27/01/2024,TRUE
2402,Não entregaram dentro do horário o que causou algum transtorno,2023-06-21,27/01/2024,TRUE
2403,As lentinhas nao combinam bem. Sugestao: remover as lentilhas. Sem as lentilhas estava muito boa,2023-06-21,27/01/2024,TRUE
2404,It was late,2023-06-21,27/01/2024,TRUE
2405,"camarões crus e sem sabor, abacate passado",2023-06-21,27/01/2024,TRUE
2406,Salgado,2023-06-20,27/01/2024,TRUE
2407,"o caldo verde podia ter chouriço, faz toda a diferença",2023-06-20,27/01/2024,TRUE
2408,Muita cebola sem sabor a bacalhau,2023-06-20,27/01/2024,TRUE
2409,Almôndegas a saber demasiado a curry e com pouco sal. Não sentir-se o frango das almôndegas,2023-06-20,27/01/2024,TRUE
2410,Pouco sabor,2023-06-20,27/01/2024,TRUE
2411,"Grão precisa de ser um pouco mais cozido, estava demais al dente",2023-06-20,27/01/2024,TRUE
2412,Pouco sabor. Mais arroz que legumes,2023-06-19,27/01/2024,TRUE
2413,"O arroz estava mal cozido, e não parecia caseiro.",2023-06-19,27/01/2024,TRUE
2414,Pouco peixe,2023-06-19,27/01/2024,TRUE
2415,Podiam oferecer um docinho😉,2023-06-18,27/01/2024,TRUE
2416,O estafeta deixou o almoço no chão do prédio na porta errada,2023-06-18,27/01/2024,TRUE
2417,Não achei a refeição muito boa. Estava extremamente salgado.,2023-06-15,27/01/2024,TRUE
2418,Muito seco e sem sabor,2023-06-15,27/01/2024,TRUE
2419,Muito arroz pouca proteína e sabor abaixo da média do que servem,2023-06-15,27/01/2024,TRUE
2420,Chegou mais tarde,2023-06-15,27/01/2024,TRUE
2421,"Totalmente sem gosto, o pior prato que já encomendei na . Já pedi várias vezes e sempre gostei. Talvez tenha sido um problema de tempero...",2023-06-15,27/01/2024,TRUE
2422,Dose pequena sem grande sabor,2023-06-15,27/01/2024,TRUE
2423,Os rolinhos eram mt pequenos..,2023-06-15,27/01/2024,TRUE
2424,"Estafeta enganou-se no pedido, mas regressou e apresentou as suas desculpas",2023-06-14,27/01/2024,TRUE
2425,"Entregue perto das 13,30",2023-06-14,27/01/2024,TRUE
2426,Não recebi a minha encomenda. Não fui contactada. Estamos de urgência 24h e ficámos sem jantar,2023-06-14,27/01/2024,TRUE
2427,Menos batata e mais espinafres,2023-06-14,27/01/2024,TRUE
2428,Achei o sabor um bocadinho enjoativo,2023-06-14,27/01/2024,TRUE
2429,Sabor muito intenso/forte,2023-06-14,27/01/2024,TRUE
2430,O prato em termos de sabor estava delicioso como sempre mas tinha muito pouco salmão. Era praticamente só esparguete hoje.,2023-06-14,27/01/2024,TRUE
2431,Devia trazer pauzinhos como oferta. O molho devia ser 2 pacotes em vez de um,2023-06-13,27/01/2024,TRUE
2432,delivery came late and was one of the two servings I ordered was missing,2023-06-13,27/01/2024,TRUE
2433,O estafeta devia identificar as embalagens com o nome da pessoa que fez a encomenda.,2023-06-13,27/01/2024,TRUE
2434,O motorista atrasou,2023-06-13,27/01/2024,TRUE
2435,O arroz estava seco e sem sabor. O mesmo com a carne e o molho.,2023-06-11,27/01/2024,TRUE
2436,Serviço de entragas,2023-06-11,27/01/2024,TRUE
2437,"It was tasteless. Noodles overdone, and not much flavor in chicken.",2023-06-11,27/01/2024,TRUE
2438,Molho mais espesso e menos gorduroso. Mas prato muito saboroso em geral.,2023-06-08,27/01/2024,TRUE
2439,"o arroz não estava solto, havia muitos blocos de arroz conglomerado :/",2023-06-08,27/01/2024,TRUE
2440,Veio com as amêndoas queimadas,2023-06-08,27/01/2024,TRUE
2441,O prato de tofu poderia ter algum acompanhamento por ex arroz pois apenas os legumes não era suficiente,2023-06-08,27/01/2024,TRUE
2442,"Pouca quantidade de comida derivado do tamanho dos ossos da carne, a embalagem deveria ser maior para compensar.",2023-06-06,27/01/2024,TRUE
2443,Carne de pouca qualidade e molho muito gorduroso,2023-06-06,27/01/2024,TRUE
2444,dry,2023-06-06,27/01/2024,TRUE
2445,No delivery of the soup!,2023-06-05,27/01/2024,TRUE
2446,sabor,2023-06-05,27/01/2024,TRUE
2447,Tudo maravilhoso,2023-06-05,27/01/2024,TRUE
2448,More quantity,2023-06-05,27/01/2024,TRUE
2449,sabor,2023-06-05,27/01/2024,TRUE
2450,"O tamanho da porção, pouco peixe.",2023-06-05,27/01/2024,TRUE
2451,"Massa demasiado cozida, camarão demasiado cozido, completamente seco. muito pouco agradável para o palato. não voltarei a repetir a encomenda deste prato",2023-06-05,27/01/2024,TRUE
2452,Pouco sabor,2023-06-05,27/01/2024,TRUE
2453,"Pelo preço veio muita pouca comida, 4 pedacinhos de Frango e brincadeira.",2023-06-05,27/01/2024,TRUE
2454,Parecia restos,2023-06-04,27/01/2024,TRUE
2455,Nada a dizer,2023-06-04,27/01/2024,TRUE
2456,"Comida má, sem sabor",2023-06-04,27/01/2024,TRUE
2457,Nunca tinha comido lasanha de bacalhau e não apreciei.,2023-06-04,27/01/2024,TRUE
2458,Comida demasiado salgada. Aquém das expectativas,2023-06-01,27/01/2024,TRUE
2459,a carne estava muito saborosa mas a massa nem por isso,2023-06-01,27/01/2024,TRUE
2460,O prato não correspondeu ao encomendado (prato recebido foi perú),2023-06-01,27/01/2024,TRUE
2461,"Não gostei do sabor do prato, principalmente das almôndegas e do molho de cogumelos.",2023-06-01,27/01/2024,TRUE
2462,Panado muito oleoso e frango seco,2023-05-31,27/01/2024,TRUE
2463,A dose de frango Shashlick era muito pequena e o molho de tomate muito forte,2023-05-31,27/01/2024,TRUE
2464,"It wasn't delivered. I received the chicken lasagna instead. That's why the rating, the rice was actually good (tried from a colleague)",2023-05-30,27/01/2024,TRUE
2465,"Seco, queijo nao derretido, sem molho",2023-05-30,27/01/2024,TRUE
2466,cous cous,2023-05-30,27/01/2024,TRUE
2467,Cut potatos in to quarters,2023-05-30,27/01/2024,TRUE
2468,the taste,2023-05-30,27/01/2024,TRUE
2469,Food quality,2023-05-30,27/01/2024,TRUE
2470,Little bit soggy,2023-05-30,27/01/2024,TRUE
2471,Muito gorduroso,2023-05-30,27/01/2024,TRUE
2472,"Poder pedir para não ter ketchup, no caso do hamburguer....",2023-05-29,27/01/2024,TRUE
2473,"I ordered and payed for fork, knife and napkin. They weren't delivered.",2023-05-29,27/01/2024,TRUE
2474,a sopa parecia comida de hospital,2023-05-28,27/01/2024,TRUE
2475,"The pasta was perfectly cooked al dente (which is rare), but the shrimp was over cooked and tasteless and everything was dry.",2023-05-28,27/01/2024,TRUE
2476,"A refeição estava fria, sei que se pode aquecer mas aqui no trabalho não tenho forma de o fazer!!",2023-05-28,27/01/2024,TRUE
